member_index	sample_class	process_or_mode	dataset_split	candidate_rows	resolution_method	layout_rule	bundle_campaign	schema_stratum_key	representative_member_index	schema_stratum_assigned	representative_audit_status
523	background	zbbbb	train	316	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""zbbbb""]"	519	True	pass
524	background	zbbbb	train	262	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""zbbbb""]"	519	True	pass
525	background	zbbbb	train	303	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""zbbbb""]"	519	True	pass
526	background	zbbbb	train	272	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
527	background	zbbbb	train	307	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
528	background	zbbbb	train	292	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
529	background	zbbbb	train	295	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
530	background	zbbbb	train	294	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
531	background	zbbbb	train	276	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
532	background	zbbbb	train	279	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
533	background	zbbbb	train	288	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
534	background	zbbbb	train	314	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
535	background	zbbbb	train	285	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
536	background	zbbbb	train	274	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
537	background	zbbbb	train	300	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
538	background	zbbbb	validation	297	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""zbbbb""]"	519	True	pass
539	background	zbbbb	validation	279	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""zbbbb""]"	519	True	pass
540	background	zbbbb	validation	274	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
541	background	zbbbb	validation	284	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
542	background	zbbbb	validation	305	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_zbbbb_remaining15_20260721_v1"",""zbbbb""]"	526	True	pass
543	background	tth_hbb	train	1189	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_pilots10k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_pilots10k_20260721_v1"",""tth_hbb""]"	543	True	pass
544	background	tth_hbb	train	1246	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""tth_hbb""]"	544	True	pass
545	background	tth_hbb	train	1222	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""tth_hbb""]"	544	True	pass
546	background	tth_hbb	validation	1204	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""tth_hbb""]"	544	True	pass
547	background	tttt	train	1853	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_pilots10k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_pilots10k_20260721_v1"",""tttt""]"	547	True	pass
548	background	tttt	train	2016	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""tttt""]"	548	True	pass
549	background	tttt	train	1963	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""tttt""]"	548	True	pass
550	background	tttt	train	1934	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""tttt""]"	548	True	pass
551	background	ttz_zbb	train	1072	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""ttz_zbb""]"	551	True	pass
552	background	ttz_zbb	train	1019	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""ttz_zbb""]"	551	True	pass
553	background	ttz_zbb	train	1078	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""ttz_zbb""]"	551	True	pass
554	background	ttz_zbb	validation	1104	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_pilots10k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_pilots10k_20260721_v1"",""ttz_zbb""]"	554	True	pass
555	background	vbf_hbb	train	7	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""vbf_hbb""]"	555	True	pass
556	background	vbf_hbb	train	4	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""vbf_hbb""]"	555	True	pass
557	background	vbf_hbb	train	8	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""vbf_hbb""]"	555	True	pass
558	background	vbf_hbb	train	5	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_scale400k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_scale400k_20260721_v1"",""vbf_hbb""]"	555	True	pass
559	background	vbf_hbb	validation	6	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_waveb_priority_pilots10k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_waveb_priority_pilots10k_20260721_v1"",""vbf_hbb""]"	559	True	pass
560	background	ttw	train	48	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavec1_pilot40k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavec1_pilot40k_20260721_v1"",""ttw""]"	560	True	pass
561	background	ttw	train	65	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavec1_scaleout180k_20260721_v2	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavec1_scaleout180k_20260721_v2"",""ttw""]"	561	True	pass
562	background	ttw	train	55	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavec1_scaleout180k_20260721_v2	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavec1_scaleout180k_20260721_v2"",""ttw""]"	561	True	pass
563	background	ttw	train	70	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavec1_scaleout180k_20260721_v2	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavec1_scaleout180k_20260721_v2"",""ttw""]"	561	True	pass
564	background	ttw	train	59	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavec1_scaleout180k_20260721_v2	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavec1_scaleout180k_20260721_v2"",""ttw""]"	561	True	pass
565	background	ttw	validation	51	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavec1_scaleout180k_20260721_v2	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavec1_scaleout180k_20260721_v2"",""ttw""]"	561	True	pass
566	background	wh_hbb	train	5	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavec1_pilot40k_20260721_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavec1_pilot40k_20260721_v1"",""wh_hbb""]"	566	True	pass
